MsgID.GLOBAL_POSITION,0.0000000,-122.3966391,37.7934846,5.0360000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,78.9140000,111.5450211,72.3727112,-5.0365314
MsgID.LOCAL_VELOCITY,78.9140000,-0.0013073,0.0063318,0.0001773
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966380,37.7934827,5.0350000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,79.1640000,111.3621216,72.4859543,-5.0351272
MsgID.LOCAL_VELOCITY,79.1640000,-0.0013735,0.0063509,0.0004876
MsgID.GLOBAL_POSITION,0.0000000,-122.3966379,37.7934844,5.0270000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,79.4140000,111.5840073,72.4562683,-5.0262942
MsgID.LOCAL_VELOCITY,79.4140000,-0.0011906,0.0062261,-0.0000614
MsgID.GLOBAL_POSITION,0.0000000,-122.3966391,37.7934848,5.0150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,79.6650000,111.5836334,72.3651199,-5.0142560
MsgID.LOCAL_VELOCITY,79.6650000,-0.0013149,0.0061786,-0.0003195
MsgID.GLOBAL_POSITION,0.0000000,-122.3966392,37.7934834,5.0040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,79.9160000,111.4388733,72.3643646,-5.0033541
MsgID.LOCAL_VELOCITY,79.9160000,-0.0005424,0.0061083,-0.0000779
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966396,37.7934830,5.0000000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,80.1660000,111.3853378,72.3270721,-5.0004478
MsgID.LOCAL_VELOCITY,80.1660000,-0.0012390,0.0062495,-0.0000362
MsgID.GLOBAL_POSITION,0.0000000,-122.3966384,37.7934834,5.0070000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,80.4160000,111.4714813,72.4502640,-5.0086861
MsgID.LOCAL_VELOCITY,80.4160000,-0.0011169,0.0062886,0.0002481
MsgID.GLOBAL_POSITION,0.0000000,-122.3966376,37.7934850,5.0250000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,80.6660000,111.6195374,72.4900589,-5.0283017
MsgID.LOCAL_VELOCITY,80.6660000,-0.0012407,0.0062216,-0.0002557
MsgID.GLOBAL_POSITION,0.0000000,-122.3966386,37.7934839,5.0520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,80.9170000,111.4809265,72.4219208,-5.0562348
MsgID.LOCAL_VELOCITY,80.9170000,-0.0012145,0.0063806,0.0005318
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966385,37.7934846,5.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,81.1670000,111.5938492,72.4071884,-5.0849986
MsgID.LOCAL_VELOCITY,81.1670000,-0.0012460,0.0063755,0.0003105
MsgID.GLOBAL_POSITION,0.0000000,-122.3966387,37.7934843,5.0810000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0100000,0.0800000
MsgID.LOCAL_POSITION,81.4170000,111.5087738,72.4257584,-5.0838051
MsgID.LOCAL_VELOCITY,81.4170000,-0.0035982,-0.0046993,-0.0003796
MsgID.GLOBAL_POSITION,0.0000000,-122.3966376,37.7934826,5.0830000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,81.6670000,111.3492889,72.4911652,-5.0841093
MsgID.LOCAL_VELOCITY,81.6670000,0.0006092,-0.0051750,-0.0003858
MsgID.GLOBAL_POSITION,0.0000000,-122.3966404,37.7934827,5.0530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,81.9170000,111.3562088,72.2403564,-5.0523891
MsgID.LOCAL_VELOCITY,81.9170000,-0.0032490,0.0063558,-0.0002816
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966390,37.7934821,5.0390000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,82.1710000,111.3002014,72.4152756,-5.0362110
MsgID.LOCAL_VELOCITY,82.1710000,-0.0027590,0.0064996,0.0002670
MsgID.GLOBAL_POSITION,0.0000000,-122.3966376,37.7934827,5.0130000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,82.4210000,111.3762207,72.4929962,-5.0089879
MsgID.LOCAL_VELOCITY,82.4210000,-0.0031528,0.0064075,0.0000129
MsgID.GLOBAL_POSITION,0.0000000,-122.3966391,37.7934835,4.9800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,82.6720000,111.4563522,72.3473892,-4.9753480
MsgID.LOCAL_VELOCITY,82.6720000,-0.0024293,0.0064189,0.0004040
MsgID.GLOBAL_POSITION,0.0000000,-122.3966410,37.7934834,4.9470000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,82.9220000,111.4390335,72.1855545,-4.9429798
MsgID.LOCAL_VELOCITY,82.9220000,-0.0028242,0.0064897,0.0000135
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3966408,37.7934837,4.9210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,83.1720000,111.4828568,72.2243881,-4.9194803
MsgID.LOCAL_VELOCITY,83.1720000,-0.0027509,0.0064216,0.0000070
MsgID.GLOBAL_POSITION,0.0000000,-122.3966402,37.7934838,4.9110000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,83.4220000,111.4727402,72.2815475,-4.9114003
MsgID.LOCAL_VELOCITY,83.4220000,-0.0039141,0.0067081,0.0004602
MsgID.GLOBAL_POSITION,0.0000000,-122.3966406,37.7934827,4.9190000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,83.6720000,111.3563004,72.2204819,-4.9213123
MsgID.LOCAL_VELOCITY,83.6720000,-0.0040458,0.0065281,0.0000743
MsgID.GLOBAL_POSITION,0.0000000,-122.3966412,37.7934837,4.9420000
